Date,Store_ID,Product_ID,Units_Sold,Price,Discount,Revenue
2025-07-05,S9,P143,9,37.84,0.17,282.6648
2025-07-05,S9,P105,2,35.86,0.15,60.961999999999996
2025-07-05,S9,P142,2,8.14,0.03,15.7916
2025-07-05,S9,P39,3,29.79,0.03,86.6889
2025-07-05,S9,P2,6,33.67,0.25,151.51500000000001
2025-07-05,S9,P2,1,28.71,0.13,24.977700000000002
2025-07-05,S10,P55,5,7.55,0.14,32.464999999999996
2025-07-05,S10,P153,7,33.22,0.02,227.8892
2025-07-05,S10,P21,6,34.52,0.1,186.40800000000002
2025-07-05,S10,P173,7,23.07,0.22,125.96220000000001
2025-07-05,S10,P30,2,17.22,0.11,30.6516
2025-07-06,S1,P63,7,14.8,0.15,88.06
2025-07-06,S1,P57,6,29.11,0.17,144.96779999999998
2025-07-06,S1,P167,2,9.17,0.11,16.3226
2025-07-06,S1,P196,5,35.93,0.09,163.4815
2025-07-06,S1,P148,3,3.94,0.16,9.9288
2025-07-06,S1,P163,1,6.75,0.21,5.3325000000000005
2025-07-06,S1,P136,2,34.14,0.15,58.038
2025-07-06,S1,P65,4,9.19,0.24,27.9376
2025-07-06,S1,P158,8,39.17,0.13,272.6232
2025-07-06,S1,P45,4,6.67,0.05,25.346
2025-07-06,S1,P107,3,3.86,0.19,9.379800000000001
2025-07-06,S1,P143,5,13.7,0.23,52.745000000000005
2025-07-06,S1,P125,5,38.37,0.08,176.502
2025-07-06,S2,P134,4,39.81,0.14,136.9464
2025-07-06,S2,P29,4,4.14,0.24,12.5856
2025-07-06,S2,P22,4,39.26,0.12,138.1952
2025-07-06,S2,P141,2,9.23,0.06,17.3524
2025-07-06,S2,P87,3,16.18,0.21,38.3466
2025-07-06,S2,P109,3,9.56,0.13,24.9516
2025-07-06,S2,P127,5,38.76,0.14,166.66799999999998
2025-07-06,S2,P129,8,39.99,0.04,307.1232
2025-07-06,S2,P98,4,17.87,0.25,53.61
2025-07-06,S2,P82,8,15.06,0.2,96.38400000000001
2025-07-06,S2,P19,5,30.04,0.04,144.19199999999998
2025-07-06,S3,P145,5,23.09,0.06,108.523
2025-07-06,S3,P64,5,25.17,0.09,114.52350000000001
2025-07-06,S3,P47,6,7.83,0.2,37.584
2025-07-06,S3,P5,1,28.19,0.12,24.8072
2025-07-06,S3,P12,6,8.51,0.12,44.9328
2025-07-06,S3,P48,4,34.95,0.15,118.83000000000001
2025-07-06,S3,P102,1,23.82,0.11,21.1998
2025-07-06,S3,P155,9,16.4,0.18,121.03200000000001
2025-07-06,S3,P181,2,19.41,0.15,32.997
2025-07-06,S4,P135,3,10.42,0.03,30.3222
2025-07-06,S4,P116,1,26.69,0.07,24.8217
2025-07-06,S4,P72,3,14.54,0.06,41.00279999999999
2025-07-06,S4,P69,7,3.71,0.12,22.8536
2025-07-06,S4,P93,6,29.74,0.17,148.1052
2025-07-06,S4,P42,5,16.27,0.2,65.08
2025-07-06,S4,P152,3,10.8,0.24,24.624000000000006
2025-07-06,S4,P47,3,39.92,0.17,99.4008
2025-07-06,S5,P71,7,4.63,0.09,29.4931
2025-07-06,S5,P37,1,5.55,0.0,5.55
2025-07-06,S5,P136,5,33.41,0.2,133.64
2025-07-06,S5,P1,4,28.9,0.03,112.13199999999999
2025-07-06,S5,P23,9,29.76,0.07,249.09120000000001
2025-07-06,S6,P158,6,14.33,0.14,73.9428
2025-07-06,S6,P142,2,3.23,0.03,6.2661999999999995
2025-07-06,S6,P102,2,5.84,0.13,10.1616
2025-07-06,S6,P124,6,4.86,0.02,28.576800000000002
2025-07-06,S6,P13,8,13.93,0.06,104.75359999999999
2025-07-06,S6,P39,3,32.73,0.23,75.6063
2025-07-06,S6,P126,7,36.53,0.08,235.25320000000002
2025-07-06,S6,P53,7,11.36,0.16,66.79679999999999
2025-07-06,S7,P13,5,10.94,0.1,49.23
2025-07-06,S7,P25,6,9.95,0.18,48.954
2025-07-06,S7,P32,4,26.12,0.02,102.3904
2025-07-06,S7,P160,2,11.95,0.18,19.598
2025-07-06,S7,P53,8,13.73,0.14,94.4624
2025-07-06,S7,P4,7,29.66,0.1,186.858
2025-07-06,S7,P159,2,7.95,0.16,13.356
2025-07-06,S7,P75,9,30.7,0.08,254.19600000000003
2025-07-06,S7,P93,2,13.22,0.18,21.6808
2025-07-06,S8,P88,2,20.28,0.09,36.909600000000005
2025-07-06,S8,P172,9,6.06,0.23,41.9958
2025-07-06,S8,P121,1,7.81,0.14,6.7166
2025-07-06,S8,P162,4,32.19,0.22,100.4328
2025-07-06,S8,P141,3,36.67,0.09,100.10910000000001
2025-07-06,S8,P179,5,7.29,0.01,36.0855
2025-07-06,S8,P157,1,37.42,0.21,29.5618
2025-07-06,S8,P183,7,12.41,0.22,67.7586
2025-07-06,S8,P101,1,13.3,0.03,12.901
2025-07-06,S8,P196,9,14.03,0.03,122.4819
2025-07-06,S8,P140,5,4.78,0.09,21.749000000000002
2025-07-06,S9,P28,9,20.61,0.03,179.9253
2025-07-06,S9,P105,7,31.4,0.1,197.82
2025-07-06,S9,P141,4,34.46,0.05,130.948
2025-07-06,S9,P73,6,20.47,0.22,95.7996
2025-07-06,S9,P100,7,25.49,0.07,165.93989999999997
2025-07-06,S9,P8,7,7.65,0.18,43.91100000000001
2025-07-06,S9,P70,5,28.24,0.12,124.25599999999999
2025-07-06,S9,P65,4,6.16,0.01,24.3936
2025-07-06,S9,P13,9,33.46,0.2,240.912
2025-07-06,S9,P53,5,28.46,0.06,133.762
2025-07-06,S9,P102,8,34.02,0.18,223.17120000000003
2025-07-06,S10,P163,9,30.24,0.08,250.38719999999998
2025-07-06,S10,P12,6,12.87,0.18,63.32040000000001
2025-07-06,S10,P153,4,4.54,0.1,16.344
2025-07-06,S10,P65,4,19.83,0.07,73.76759999999999
2025-07-06,S10,P104,6,3.63,0.19,17.641800000000003
2025-07-06,S10,P162,5,12.83,0.0,64.15
2025-07-06,S10,P153,1,30.34,0.06,28.519599999999997
2025-07-06,S10,P57,5,26.92,0.24,102.29600000000002
2025-07-06,S10,P111,3,3.87,0.22,9.0558
2025-07-06,S10,P200,6,8.64,0.22,40.4352
2025-07-06,S10,P157,9,37.68,0.15,288.252
2025-07-06,S10,P79,7,27.85,0.15,165.7075
2025-07-06,S10,P104,9,11.85,0.13,92.7855
2025-07-06,S10,P178,6,16.53,0.06,93.2292
2025-07-07,S1,P106,9,26.03,0.2,187.41600000000003
2025-07-07,S1,P45,3,8.44,0.2,20.256
2025-07-07,S1,P104,4,17.36,0.17,57.6352
2025-07-07,S1,P65,1,38.05,0.08,35.006
2025-07-07,S1,P182,9,35.94,0.18,265.23720000000003
2025-07-07,S1,P26,1,37.43,0.12,32.9384
2025-07-07,S1,P105,8,7.97,0.24,48.4576
2025-07-07,S1,P155,2,11.95,0.13,20.793
2025-07-07,S1,P21,5,25.97,0.23,99.9845
2025-07-07,S1,P190,2,23.23,0.05,44.137
2025-07-07,S1,P3,6,19.49,0.05,111.09299999999999
2025-07-07,S2,P75,2,34.59,0.06,65.0292
2025-07-07,S2,P70,9,10.29,0.24,70.38359999999999
2025-07-07,S2,P48,8,29.33,0.25,175.98
2025-07-07,S2,P76,5,19.17,0.15,81.47250000000001
2025-07-07,S2,P55,6,26.03,0.25,117.135
2025-07-07,S3,P108,3,30.09,0.09,82.1457
2025-07-07,S3,P17,5,38.26,0.24,145.38799999999998
2025-07-07,S3,P8,8,31.6,0.08,232.57600000000002
2025-07-07,S3,P94,1,19.95,0.2,15.96
2025-07-07,S3,P84,8,31.25,0.21,197.5
2025-07-07,S3,P44,9,33.91,0.2,244.15199999999996
2025-07-07,S3,P156,5,11.22,0.08,51.612
2025-07-07,S3,P66,7,29.97,0.02,205.5942
2025-07-07,S4,P155,9,17.9,0.22,125.658
2025-07-07,S4,P173,4,13.69,0.1,49.284
2025-07-07,S4,P155,2,39.75,0.01,78.705
2025-07-07,S4,P93,7,16.75,0.1,105.525
2025-07-07,S4,P117,3,5.14,0.11,13.723799999999999
2025-07-07,S4,P90,1,32.14,0.06,30.211599999999997
2025-07-07,S4,P181,2,27.3,0.06,51.324
2025-07-07,S4,P58,4,6.77,0.13,23.5596
2025-07-07,S4,P41,9,11.46,0.24,78.38640000000001
2025-07-07,S5,P98,8,13.45,0.24,81.776
2025-07-07,S5,P197,8,24.46,0.13,170.2416
2025-07-07,S5,P26,3,13.45,0.09,36.7185
2025-07-07,S5,P47,7,38.02,0.22,207.58920000000003
2025-07-07,S5,P149,4,33.46,0.22,104.3952
2025-07-07,S5,P116,8,9.89,0.08,72.7904
2025-07-07,S5,P103,9,16.48,0.07,137.93759999999997
2025-07-07,S5,P165,1,18.15,0.2,14.52
2025-07-07,S5,P40,4,28.66,0.19,92.8584
2025-07-07,S5,P4,3,22.08,0.12,58.291199999999996
2025-07-07,S6,P116,7,37.45,0.1,235.93500000000003
2025-07-07,S6,P181,9,3.0,0.1,24.3
2025-07-07,S6,P54,6,5.02,0.24,22.891199999999998
2025-07-07,S6,P135,7,14.26,0.08,91.8344
2025-07-07,S6,P3,3,4.92,0.05,14.021999999999998
2025-07-07,S6,P76,6,30.07,0.16,151.55280000000002
2025-07-07,S6,P169,5,31.09,0.15,132.1325
2025-07-07,S6,P30,5,29.37,0.2,117.48
2025-07-07,S6,P185,6,18.01,0.06,101.57639999999999
2025-07-07,S7,P54,5,8.54,0.1,38.43
2025-07-07,S7,P31,2,31.88,0.15,54.196
2025-07-07,S7,P139,6,12.82,0.15,65.382
2025-07-07,S7,P180,9,7.81,0.14,60.44939999999999
2025-07-07,S7,P65,9,9.37,0.24,64.0908
2025-07-07,S7,P127,8,8.88,0.05,67.488
2025-07-07,S7,P167,6,37.08,0.17,184.65839999999997
2025-07-07,S7,P167,9,13.14,0.2,94.608
2025-07-07,S7,P73,6,15.42,0.24,70.3152
2025-07-07,S7,P3,1,28.94,0.18,23.730800000000002
2025-07-07,S8,P192,1,14.54,0.12,12.7952
2025-07-07,S8,P100,4,17.22,0.01,68.1912
2025-07-07,S8,P116,3,3.42,0.18,8.4132
2025-07-07,S8,P14,2,19.19,0.06,36.0772
2025-07-07,S8,P59,3,29.13,0.13,76.0293
2025-07-07,S8,P168,3,18.9,0.08,52.164
2025-07-07,S8,P80,6,7.38,0.24,33.6528
2025-07-07,S8,P190,3,38.24,0.06,107.8368
2025-07-07,S8,P43,9,8.82,0.08,73.0296
2025-07-07,S8,P151,2,35.24,0.17,58.498400000000004
2025-07-07,S8,P72,7,14.58,0.23,78.5862
2025-07-07,S9,P16,7,36.53,0.0,255.71
2025-07-07,S9,P72,1,23.31,0.07,21.678299999999997
2025-07-07,S9,P75,5,16.06,0.16,67.452
2025-07-07,S9,P97,5,30.11,0.1,135.495
2025-07-07,S9,P118,8,32.0,0.07,238.07999999999998
2025-07-07,S9,P112,9,28.36,0.08,234.82080000000002
2025-07-07,S10,P47,7,37.94,0.16,223.08719999999997
2025-07-07,S10,P182,7,26.39,0.05,175.4935
2025-07-07,S10,P147,6,25.24,0.25,113.58
2025-07-07,S10,P24,2,37.83,0.23,58.2582
2025-07-07,S10,P136,1,6.82,0.14,5.8652
2025-07-07,S10,P156,9,30.3,0.18,223.614
2025-07-08,S1,P177,1,17.71,0.07,16.470299999999998
2025-07-08,S1,P10,2,20.87,0.07,38.8182
2025-07-08,S1,P124,8,27.3,0.24,165.984
2025-07-08,S1,P171,7,5.85,0.02,40.13099999999999
2025-07-08,S1,P20,9,6.41,0.15,49.0365
2025-07-08,S1,P84,3,26.99,0.07,75.3021
2025-07-08,S1,P34,6,38.71,0.06,218.32439999999997
2025-07-08,S1,P10,9,29.15,0.15,222.99749999999997
2025-07-08,S1,P187,4,12.23,0.0,48.92
2025-07-08,S1,P196,1,7.33,0.11,6.5237
2025-07-08,S1,P53,6,37.75,0.0,226.5
2025-07-08,S1,P22,4,28.94,0.17,96.0808
2025-07-08,S1,P28,1,3.57,0.15,3.0345
2025-07-08,S2,P137,4,37.77,0.06,142.0152
2025-07-08,S2,P73,6,39.15,0.03,227.85299999999998
2025-07-08,S2,P114,6,15.1,0.22,70.66799999999999
2025-07-08,S2,P85,9,19.06,0.06,161.24759999999998
2025-07-08,S2,P93,9,19.22,0.25,129.73499999999999
2025-07-08,S3,P43,9,27.81,0.18,205.23780000000002
2025-07-08,S3,P168,7,10.37,0.22,56.6202
2025-07-08,S3,P180,1,10.93,0.07,10.1649
2025-07-08,S3,P176,2,5.31,0.11,9.451799999999999
2025-07-08,S3,P195,1,27.9,0.02,27.342
2025-07-08,S4,P138,2,32.79,0.21,51.8082
2025-07-08,S4,P187,8,10.41,0.15,70.788
2025-07-08,S4,P65,7,30.3,0.13,184.527
2025-07-08,S4,P179,1,37.07,0.15,31.5095
2025-07-08,S4,P89,7,12.95,0.09,82.4915
2025-07-08,S4,P182,5,27.66,0.2,110.64000000000001
2025-07-08,S4,P85,2,26.32,0.06,49.4816
2025-07-08,S4,P188,6,18.82,0.11,100.4988
2025-07-08,S4,P107,5,32.01,0.1,144.045
2025-07-08,S4,P63,6,32.05,0.15,163.45499999999998
2025-07-08,S4,P4,6,21.6,0.01,128.30400000000003
2025-07-08,S5,P88,4,10.77,0.07,40.0644
2025-07-08,S5,P3,6,27.24,0.07,151.9992
2025-07-08,S5,P38,5,8.94,0.02,43.806
2025-07-08,S5,P92,5,30.63,0.18,125.58300000000001
2025-07-08,S5,P47,4,19.51,0.2,62.43200000000001
2025-07-08,S5,P129,4,37.21,0.11,132.4676
2025-07-08,S5,P23,9,16.2,0.09,132.678
2025-07-08,S5,P52,8,32.2,0.08,236.99200000000002
2025-07-08,S5,P32,7,38.25,0.08,246.33
2025-07-08,S5,P177,7,11.58,0.08,74.57520000000001
2025-07-08,S6,P6,3,33.67,0.09,91.91910000000001
2025-07-08,S6,P169,6,32.4,0.22,151.63199999999998
2025-07-08,S6,P76,7,20.09,0.1,126.567
2025-07-08,S6,P127,6,13.95,0.11,74.493
2025-07-08,S6,P87,4,11.5,0.03,44.62
2025-07-08,S6,P145,7,3.07,0.18,17.6218
2025-07-08,S6,P134,2,13.98,0.14,24.0456
2025-07-08,S6,P158,1,18.33,0.18,15.0306
2025-07-08,S6,P122,3,11.23,0.13,29.310299999999998
2025-07-08,S6,P28,7,5.14,0.1,32.382
2025-07-08,S6,P147,6,11.12,0.24,50.7072
2025-07-08,S6,P72,9,18.38,0.11,147.22379999999998
2025-07-08,S6,P19,3,28.77,0.18,70.77420000000001
2025-07-08,S7,P157,2,15.12,0.14,26.0064
2025-07-08,S7,P129,2,3.82,0.24,5.8064
2025-07-08,S7,P48,1,21.34,0.23,16.4318
2025-07-08,S7,P39,8,28.61,0.05,217.43599999999998
2025-07-08,S7,P69,1,28.12,0.19,22.7772
2025-07-08,S8,P53,1,3.67,0.2,2.936
2025-07-08,S8,P25,3,23.75,0.16,59.849999999999994
2025-07-08,S8,P160,9,30.06,0.17,224.54819999999995
2025-07-08,S8,P56,1,20.21,0.22,15.763800000000002
2025-07-08,S8,P169,3,7.71,0.07,21.510899999999996
2025-07-08,S8,P199,3,33.36,0.1,90.072
2025-07-08,S8,P15,3,3.49,0.1,9.423
2025-07-08,S8,P57,8,3.57,0.07,26.560799999999997
2025-07-08,S8,P194,8,35.46,0.1,255.312
2025-07-08,S8,P185,8,38.82,0.02,304.3488
2025-07-08,S8,P57,1,5.74,0.09,5.223400000000001
2025-07-08,S9,P79,4,39.9,0.14,137.256
2025-07-08,S9,P67,3,5.59,0.18,13.7514
2025-07-08,S9,P40,7,16.67,0.12,102.6872
2025-07-08,S9,P116,2,27.48,0.12,48.3648
2025-07-08,S9,P92,2,31.59,0.14,54.3348
2025-07-08,S9,P153,4,31.36,0.15,106.624
2025-07-08,S9,P101,7,28.07,0.19,159.1569
2025-07-08,S9,P99,5,10.67,0.18,43.74700000000001
2025-07-08,S9,P59,7,27.51,0.09,175.23870000000002
2025-07-08,S9,P134,1,12.55,0.15,10.6675
2025-07-08,S10,P64,4,34.55,0.14,118.85199999999999
2025-07-08,S10,P62,6,17.29,0.15,88.17899999999999
2025-07-08,S10,P57,8,25.19,0.22,157.18560000000002
2025-07-08,S10,P138,1,24.63,0.03,23.891099999999998
2025-07-08,S10,P115,7,27.4,0.2,153.44
2025-07-08,S10,P128,6,22.73,0.16,114.55919999999999
2025-07-08,S10,P195,1,22.56,0.21,17.8224
2025-07-08,S10,P149,4,33.48,0.02,131.24159999999998
2025-07-08,S10,P181,4,20.08,0.25,60.239999999999995
2025-07-09,S1,P84,5,30.67,0.04,147.216
2025-07-09,S1,P136,1,20.17,0.07,18.7581
2025-07-09,S1,P125,5,35.87,0.21,141.6865
2025-07-09,S1,P60,8,34.75,0.2,222.4
2025-07-09,S1,P56,8,15.04,0.23,92.6464
2025-07-09,S1,P104,6,6.49,0.19,31.5414
2025-07-09,S1,P182,6,6.51,0.25,29.295
2025-07-09,S1,P43,3,39.91,0.06,112.54619999999998
2025-07-09,S1,P143,1,38.56,0.22,30.076800000000002
2025-07-09,S1,P149,3,18.02,0.0,54.06
2025-07-09,S1,P48,5,11.58,0.0,57.9
2025-07-09,S1,P152,2,29.13,0.08,53.5992
2025-07-09,S2,P186,3,37.72,0.1,101.844
2025-07-09,S2,P125,3,24.5,0.25,55.125
2025-07-09,S2,P127,3,19.36,0.18,47.625600000000006
2025-07-09,S2,P171,9,11.47,0.15,87.7455
2025-07-09,S2,P152,2,15.65,0.13,27.231
2025-07-09,S2,P59,5,39.84,0.25,149.4
2025-07-09,S2,P132,6,32.76,0.18,161.1792
2025-07-09,S2,P153,2,16.41,0.22,25.599600000000002
2025-07-09,S2,P120,7,37.23,0.16,218.91239999999996
2025-07-09,S2,P87,9,26.84,0.24,183.5856
2025-07-09,S2,P182,6,8.78,0.16,44.25119999999999
2025-07-09,S3,P193,8,29.09,0.11,207.1208
2025-07-09,S3,P175,1,33.98,0.04,32.620799999999996
2025-07-09,S3,P148,2,31.83,0.15,54.111
2025-07-09,S3,P43,8,32.7,0.24,198.81600000000003
2025-07-09,S3,P131,8,38.28,0.22,238.86720000000003
2025-07-09,S3,P66,5,33.85,0.16,142.17
2025-07-09,S3,P182,8,6.51,0.15,44.268
2025-07-09,S3,P148,8,5.46,0.06,41.0592
2025-07-09,S4,P128,4,35.6,0.22,111.072
2025-07-09,S4,P62,7,21.56,0.24,114.69919999999999
2025-07-09,S4,P184,5,32.6,0.22,127.14
2025-07-09,S4,P73,3,10.42,0.05,29.696999999999996
2025-07-09,S4,P119,9,20.21,0.21,143.69310000000002
2025-07-09,S5,P124,7,19.11,0.1,120.39299999999999
2025-07-09,S5,P17,3,23.42,0.2,56.208000000000006
2025-07-09,S5,P71,2,20.57,0.01,40.7286
2025-07-09,S5,P138,4,19.22,0.13,66.8856
2025-07-09,S5,P37,9,38.81,0.11,310.8681
2025-07-09,S5,P56,7,32.54,0.08,209.5576
2025-07-09,S5,P136,8,7.8,0.06,58.656
2025-07-09,S5,P49,4,27.94,0.02,109.5248
2025-07-09,S6,P26,6,36.23,0.19,176.0778
2025-07-09,S6,P166,8,8.73,0.02,68.4432
2025-07-09,S6,P130,7,29.15,0.15,173.44249999999997
2025-07-09,S6,P190,5,20.7,0.2,82.80000000000001
2025-07-09,S6,P128,8,26.09,0.07,194.10959999999997
2025-07-09,S6,P190,7,6.04,0.11,37.629200000000004
2025-07-09,S6,P57,7,5.11,0.1,32.193000000000005
2025-07-09,S6,P9,6,29.83,0.14,153.9228
2025-07-09,S6,P115,8,27.58,0.05,209.60799999999998
2025-07-09,S7,P167,1,31.31,0.24,23.7956
2025-07-09,S7,P82,9,21.23,0.12,168.14159999999998
2025-07-09,S7,P188,7,7.33,0.2,41.048
2025-07-09,S7,P144,7,28.85,0.1,181.75500000000002
2025-07-09,S7,P62,8,10.27,0.24,62.4416
2025-07-09,S7,P134,3,30.24,0.13,78.9264
2025-07-09,S7,P14,6,11.5,0.14,59.339999999999996
2025-07-09,S7,P25,6,7.87,0.21,37.3038
2025-07-09,S7,P53,3,11.09,0.05,31.606499999999993
2025-07-09,S7,P150,6,38.89,0.14,200.6724
2025-07-09,S7,P185,6,16.86,0.2,80.928
2025-07-09,S8,P187,1,29.99,0.14,25.7914
2025-07-09,S8,P69,4,27.89,0.06,104.8664
2025-07-09,S8,P84,7,24.79,0.19,140.5593
2025-07-09,S8,P45,2,4.98,0.09,9.063600000000001
2025-07-09,S8,P81,6,12.82,0.14,66.1512
2025-07-09,S8,P17,8,20.99,0.23,129.2984
2025-07-09,S8,P109,7,13.78,0.05,91.63699999999999
2025-07-09,S9,P111,7,3.24,0.19,18.370800000000003
2025-07-09,S9,P189,7,21.03,0.11,131.01690000000002
2025-07-09,S9,P145,7,37.6,0.09,239.512
2025-07-09,S9,P94,2,9.32,0.01,18.4536
2025-07-09,S9,P149,7,26.92,0.06,177.1336
2025-07-09,S9,P143,9,20.33,0.19,148.20569999999998
2025-07-09,S9,P53,7,26.17,0.07,170.36669999999998
2025-07-09,S9,P57,4,37.35,0.25,112.05000000000001
2025-07-09,S9,P44,3,30.89,0.05,88.0365
2025-07-09,S9,P32,1,31.62,0.23,24.3474
2025-07-09,S9,P136,8,37.13,0.17,246.5432
2025-07-09,S9,P107,8,10.39,0.01,82.28880000000001
2025-07-09,S9,P103,1,10.8,0.14,9.288
2025-07-09,S9,P85,8,37.38,0.1,269.136
2025-07-09,S10,P102,5,30.73,0.11,136.7485
2025-07-09,S10,P200,9,13.46,0.1,109.02600000000001
2025-07-09,S10,P88,1,15.29,0.07,14.219699999999998
2025-07-09,S10,P104,3,26.57,0.15,67.7535
2025-07-09,S10,P6,3,10.12,0.07,28.234799999999996
2025-07-09,S10,P38,7,25.19,0.13,153.4071
2025-07-10,S1,P177,4,38.64,0.0,154.56
2025-07-10,S1,P32,1,29.13,0.16,24.469199999999997
2025-07-10,S1,P83,3,8.26,0.08,22.797600000000003
2025-07-10,S1,P28,1,6.29,0.25,4.7175
2025-07-10,S1,P97,8,37.74,0.11,268.7088
2025-07-10,S1,P166,9,11.88,0.18,87.6744
2025-07-10,S1,P31,8,15.63,0.11,111.2856
2025-07-10,S1,P34,3,12.13,0.12,32.0232
2025-07-10,S1,P73,4,30.89,0.14,106.2616
2025-07-10,S1,P67,8,33.24,0.19,215.39520000000002
2025-07-10,S2,P15,3,10.86,0.17,27.041399999999996
2025-07-10,S2,P26,2,34.68,0.09,63.1176
2025-07-10,S2,P140,7,13.92,0.07,90.61919999999999
2025-07-10,S2,P112,1,19.28,0.18,15.809600000000001
2025-07-10,S2,P131,5,18.91,0.21,74.6945
2025-07-10,S3,P190,1,7.33,0.17,6.0839
2025-07-10,S3,P110,4,30.15,0.16,101.30399999999999
2025-07-10,S3,P121,5,16.14,0.01,79.893
2025-07-10,S3,P108,7,27.37,0.23,147.5243
2025-07-10,S3,P104,7,28.89,0.1,182.00700000000003
2025-07-10,S3,P138,9,37.88,0.02,334.1016
2025-07-10,S3,P61,5,6.65,0.02,32.585
2025-07-10,S3,P37,8,6.41,0.15,43.588
2025-07-10,S3,P197,9,36.14,0.2,260.208
2025-07-10,S3,P104,3,27.37,0.13,71.4357
2025-07-10,S4,P90,8,13.97,0.23,86.0552
2025-07-10,S4,P182,9,4.18,0.2,30.096
2025-07-10,S4,P184,2,4.86,0.01,9.6228
2025-07-10,S4,P76,1,19.94,0.06,18.7436
2025-07-10,S4,P111,1,12.36,0.14,10.6296
2025-07-10,S4,P182,5,30.57,0.02,149.79299999999998
2025-07-10,S4,P99,8,8.86,0.01,70.1712
2025-07-10,S4,P90,1,33.88,0.09,30.830800000000004
2025-07-10,S4,P173,6,23.93,0.05,136.40099999999998
2025-07-10,S4,P72,6,31.19,0.2,149.71200000000002
2025-07-10,S4,P159,5,10.56,0.0,52.800000000000004
2025-07-10,S5,P58,1,18.57,0.15,15.7845
2025-07-10,S5,P47,5,14.54,0.06,68.33799999999998
2025-07-10,S5,P59,2,38.93,0.14,66.9596
2025-07-10,S5,P14,7,18.45,0.03,125.27550000000001
2025-07-10,S5,P19,3,5.84,0.09,15.943200000000001
2025-07-10,S5,P100,3,17.92,0.21,42.470400000000005
2025-07-10,S5,P104,8,25.64,0.09,186.6592
2025-07-10,S5,P107,2,6.92,0.09,12.5944
2025-07-10,S5,P141,6,28.01,0.16,141.1704
2025-07-10,S6,P40,4,18.51,0.04,71.0784
2025-07-10,S6,P194,3,11.56,0.13,30.171599999999998
2025-07-10,S6,P171,9,14.58,0.21,103.66380000000001
2025-07-10,S6,P71,8,20.19,0.09,146.9832
2025-07-10,S6,P125,9,13.57,0.02,119.6874
2025-07-10,S6,P146,2,28.07,0.11,49.964600000000004
2025-07-10,S6,P60,2,33.51,0.04,64.33919999999999
2025-07-10,S6,P197,6,37.9,0.06,213.75599999999997
2025-07-10,S7,P93,7,21.52,0.11,134.06959999999998
2025-07-10,S7,P15,8,23.26,0.07,173.0544
2025-07-10,S7,P6,8,4.45,0.07,33.108
2025-07-10,S7,P139,1,28.78,0.08,26.477600000000002
2025-07-10,S7,P81,9,10.8,0.21,76.78800000000001
2025-07-10,S7,P198,3,38.03,0.1,102.68100000000001
2025-07-10,S7,P112,7,12.84,0.25,67.41
2025-07-10,S7,P3,9,25.33,0.16,191.49479999999997
2025-07-10,S8,P18,1,14.27,0.05,13.5565
2025-07-10,S8,P83,5,14.37,0.14,61.791
2025-07-10,S8,P30,9,8.93,0.04,77.15520000000001
2025-07-10,S8,P112,9,32.5,0.18,239.85000000000002
2025-07-10,S8,P58,7,32.78,0.01,227.1654
2025-07-10,S9,P116,2,5.84,0.06,10.979199999999999
2025-07-10,S9,P85,5,38.09,0.08,175.21400000000003
2025-07-10,S9,P192,2,37.28,0.1,67.104
2025-07-10,S9,P54,1,3.36,0.21,2.6544
2025-07-10,S9,P187,6,31.92,0.08,176.19840000000002
2025-07-10,S9,P48,4,39.03,0.14,134.2632
2025-07-10,S9,P59,8,36.46,0.09,265.4288
2025-07-10,S10,P124,1,11.21,0.08,10.313200000000002
2025-07-10,S10,P36,5,6.24,0.02,30.576
2025-07-10,S10,P36,6,15.49,0.22,72.4932
2025-07-10,S10,P158,7,10.81,0.19,61.2927
2025-07-10,S10,P180,5,29.92,0.12,131.64800000000002
2025-07-10,S10,P175,4,8.97,0.14,30.856800000000003
2025-07-10,S10,P64,5,31.13,0.04,149.424
2025-07-10,S10,P148,9,12.92,0.09,105.8148
2025-07-10,S10,P150,2,5.1,0.01,10.097999999999999
2025-07-10,S10,P45,3,28.8,0.05,82.08
2025-07-10,S10,P62,6,12.61,0.22,59.0148
2025-07-10,S10,P180,4,7.52,0.03,29.177599999999998
2025-07-11,S1,P70,4,27.88,0.21,88.1008
2025-07-11,S1,P9,4,6.91,0.01,27.3636
2025-07-11,S1,P87,5,6.03,0.01,29.8485
2025-07-11,S1,P44,2,4.11,0.11,7.3158
2025-07-11,S1,P95,7,7.34,0.04,49.324799999999996
2025-07-11,S1,P159,3,24.38,0.22,57.0492
2025-07-11,S1,P83,5,31.42,0.11,139.81900000000002
2025-07-11,S1,P138,2,25.89,0.17,42.977399999999996
2025-07-11,S1,P96,7,37.57,0.17,218.2817
2025-07-11,S1,P129,7,6.68,0.15,39.745999999999995
2025-07-11,S2,P140,1,35.93,0.25,26.947499999999998
2025-07-11,S2,P65,5,31.32,0.06,147.20399999999998
2025-07-11,S2,P24,4,6.81,0.03,26.4228
2025-07-11,S2,P40,2,27.93,0.21,44.129400000000004
2025-07-11,S2,P12,3,28.03,0.15,71.4765
2025-07-11,S2,P194,1,28.25,0.14,24.294999999999998
2025-07-11,S3,P166,9,3.68,0.12,29.145600000000005
2025-07-11,S3,P42,8,14.98,0.17,99.46719999999999
2025-07-11,S3,P118,5,27.07,0.05,128.58249999999998
